Sample1	Sample2	Sample3	Sample4	Sample5
2.12968466444339	1.72203035607928	1.95006176760094	2.02656680455298	1.94142473923594
1.96383380986895	1.97046932708836	2.14681795967201	2.1655303418061	2.0813192403672
1.75583610143689	2.31489150329583	2.2145273925457	1.85457622017271	2.34452603655659
1.70107652001926	1.83965532056703	1.83271970188522	1.73431640132211	1.93293819027273
1.99202170000677	1.97744710868358	2.10471305657034	2.34961072261582	2.12220271881112
1.83110651391338	2.17874422970174	2.43231607879602	1.46831003830686	2.47817463453479
1.87486702660521	1.69176483581794	2.26285439242221	2.27476170028921	1.5599041829306
1.83367875559975	1.57277984888748	1.86858879835135	1.74938705495199	2.01509084249047
2.11315578019812	2.02423962265162	2.57234736069448	2.03939700794685	1.71406137019162
1.8614483928659	1.88050062529474	2.1403622214133	2.15492817009718	1.77466711714572
1.94527000413646	2.13744277168981	2.07029433514429	1.85485792901896	2.44304011985682
2.09295981325134	1.93481027569238	2.1859369990782	2.41313938614631	2.11982832138844
1.9319207888114	1.93380592493674	1.98103096135774	2.35664525610012	2.2460949518914
1.94176058747771	1.62171934357092	2.03303441043595	2.0563827768414	2.05737864941031
1.95646323919404	2.05066308810288	1.68339994318092	1.89299732636443	2.31322355325296
2.25266104535926	1.77626458389697	2.08010600319702	2.03792884379661	2.03549774175793
1.97549101857925	1.78881979039972	2.28412194474754	2.10427406657797	1.72349247132654
1.53912133239164	1.77816320481227	2.25914204864911	1.95067459463315	2.02679847360052
2.15781910817631	2.45384691533059	1.76522143040215	1.98431433012122	1.86463829166506
2.1003217271234	1.34972253466924	2.30823222236361	1.98871010099107	2.01461010955381
2.36838031774168	1.95395379923357	2.05235990257365	2.13641704195224	2.27638818635132
1.65918469247843	1.88434879777391	1.88291632950695	2.09886969598702	1.92673772745526
1.92688052268822	1.66093249422641	2.19454929742324	2.15821118527614	2.62193776751297
2.35188274598242	1.97107693226628	1.90563497159811	1.81585627210316	1.68300836332363
1.95811978562283	1.55672319730298	1.86040031024638	1.57122662117791	1.89041889071786
2.05087838314755	1.9915179913726	1.58410857189046	1.97783521895305	2.06546788995004
2.23393292172418	2.47345983114217	2.29398399940986	2.19619750627808	2.13664578186886
2.08592471773777	2.38312976127442	2.02531584286302	1.98590926713066	1.91364157512168
1.91671921008753	1.66992441779828	2.23585927470161	2.5107451965034	1.90744873653307
2.1304338886907	2.10587647269332	2.21738921250369	1.8112010644183	1.86261265683672
2.0968145439007	1.69839247081804	1.88580221369324	2.06489893159424	2.14567915740071
2.19446920610939	1.70050683252869	1.69753288815166	1.93636107476682	2.06405273313574
1.91568916595831	2.60223253721857	1.98476462100158	1.64112041701914	1.61756631118343
1.84686301336701	2.15707472867521	2.08247366302536	2.06945740690024	2.47086190589488
2.00474436560944	2.00282761063005	1.73906653003208	2.12254734025133	2.16776977047552
2.08577650419753	2.14780830074334	2.18283406523838	1.63179736868226	2.1520804282789
2.21779435101512	2.05580789186517	1.6110601130563	2.18651222034629	2.01370461129213
1.93187728309403	1.92867055774393	2.0617801912723	2.31613694104652	1.93635784578901
1.69228896613031	2.01174462539204	1.65365436005349	2.10553385733419	2.17895574327773
2.19399601016967	2.05514061912702	1.47307415319268	1.88006170233109	2.37998960163063
2.27258961539315	1.8281601578917	2.02242153723651	2.32615921316943	1.91216790994565
1.3999793129288	1.83093349297734	1.86867785723467	1.90035359344512	1.63173311765985
1.91078546771848	2.14195004209952	1.86810143416706	1.69391056714525	2.03917106026983
1.99721461780504	1.95664801584425	2.05280260731871	2.14198187396726	2.23465463522273
1.98010913658289	2.4999801488472	2.05578743409665	1.74774369235698	2.34022503672433
1.80437479234879	2.24594329003515	1.55197326317207	1.943690552966	1.9985503202653
2.05440547503379	2.00951553891113	2.02455047318232	1.66341976255957	1.94565827927789
2.15405263090432	1.75372220138731	2.04806524008445	1.75083753746269	1.8328191862214
2.28019687239568	1.99914564035297	2.09344859365099	1.88319607385899	2.17164249742207
1.50386602239197	2.07259418703458	1.62411911095494	2.18615081721796	2.0620347083465
1.97361425045838	2.48915241108269	2.12277649191176	2.04783687412398	1.9646520477382
2.1535424885636	1.87885674679861	1.64102701936352	2.08378515879705	2.00107765770225
1.60309404053474	1.94290663983342	1.43312340059295	1.98791805165858	2.28578473941653
2.51703994692777	2.33646739623593	1.60828471477315	2.34402597986952	2.22090944295866
2.04800224568262	1.97175969275993	2.03610574103932	2.31690464227612	2.10014395446359
2.01175647180068	2.05731485311683	1.91756514246407	1.7150910512731	1.84049918099346
1.7791588428279	2.43650226401492	2.37434872173167	1.7615395835189	1.79706970543532
2.22619998724554	2.07005870559254	2.24243692778002	1.96038001758372	2.07845184550487
2.51477528784437	2.02871875750311	1.82631929451589	2.10395283799732	1.66872630815814
2.17081463586906	2.05422637480338	2.06993213505065	1.94063215827386	2.13545044142004
1.91962579097659	2.17896036881391	1.85733175823063	2.07759061014803	2.07881512760987
2.02579678690019	2.36597479888104	1.7453811722285	1.89362411454932	1.91924592796585
1.91943641113491	1.77240221180353	2.24108092667438	1.86364659892268	1.92658672999172
1.93083153953389	2.10461756859945	1.96289934317916	1.9654601396808	2.39721374782852
1.7934946861035	2.04963348091331	2.19451870365458	1.72076610805527	1.66219896412443
1.79137993277484	1.98256134021088	1.93829275978125	1.7382885298764	1.80450104011586
1.97695410028699	1.9326994980109	1.70699479214286	1.51540713871816	1.7274734803186
2.07405892759705	1.84321732370427	1.66119770854614	1.9897320183475	1.94108915700928
2.30334236674599	2.30121170940357	2.43937013555197	2.22172927262741	2.18954257602539
1.97126634962764	2.42058921165565	1.77840849397366	2.17537859723658	1.97911503970276
2.48677418279765	1.47785283112562	1.61586229656083	1.96944666446166	1.89491951114719
2.1536477957094	1.97188427447793	1.79726494922095	2.19386612584329	2.12051157247099
1.9783008936317	1.97967269313374	1.99742002267889	1.95019446432822	1.89241520360661
1.91037701175844	1.90089269052969	1.9566213005718	1.65307282749809	2.01502589531035
1.87766816364736	2.22526177801532	2.18205614042802	1.64612856030972	2.02025583092962
1.93504578669315	1.74020400173385	2.25412877995582	1.06476469212192	1.76421485664939
2.03859774055252	2.26931115831523	1.99449053161577	1.74770514864721	1.73499830094835
1.86798162090674	2.19146777207512	1.70373831099538	2.42486955693957	2.32062998309138
2.04481146541901	2.10906328254657	1.73618854575221	2.21009187794852	1.77413531342222
1.95522710413732	1.9448701829025	1.8202691457379	1.96937994106779	1.89576962438959
2.25025684364309	2.12907450438091	2.1468857080181	1.82151744956076	2.29989097864587
2.23149600334118	1.75680349484441	2.20178822992925	2.21024218233016	2.13092359161741
2.10607050917896	2.04054209479106	1.98449338123326	2.31569772603161	2.02727014560116
1.72844456755408	1.89879248552129	2.12977168456015	2.04341012119719	2.01255517037695
2.11431122019507	1.66408976006814	1.98712439583879	2.06897121245182	1.96080827474389
1.91340557015468	2.57622268979189	1.83499944378257	1.99176524788439	1.84894287387865
1.60936717916137	1.92869098204549	1.82890366125611	2.03831739826168	2.22785225920828
2.03624932208795	1.78871186209773	2.08658435922175	1.9968589998137	2.42374077882943
2.24080564051803	2.20566992809831	1.61734792745971	2.04294829698628	2.14453088876494
1.82019426588497	2.66660330976132	1.96922172662774	2.0401257663195	2.4341516223752
2.05281647680854	1.94940924134683	1.86132993594233	2.46189751522942	2.22717856190792
1.93990270511388	2.00880486821485	1.52812012667625	2.10233826028851	1.58090340554897
1.62557422497081	1.98710281485156	2.08998653817139	2.04240523831369	1.54220990223962
1.86315204191296	1.87932643650352	1.91763820227018	1.84005970572764	2.10107320386694
2.03238305822502	1.95547663256975	1.77833637866102	1.70866968343343	1.74492234416952
1.81691517129037	2.29464653594149	1.80279392423756	1.89517919570371	2.08044005171204
1.98342338862788	1.6974744001223	2.09734166814235	2.16038785450385	1.83457431082517
1.96053070159788	2.24770429140356	2.06742271514737	2.26039039693769	1.93529642380368
1.88916372343108	2.1859604289789	1.65175042336955	2.21758222238154	1.68846265489189
1.71772510913833	2.12865604336223	1.93263864516389	1.92160092635915	1.81766455074189
1.99299561449327	2.06777657618127	1.82862639949627	2.09449701790233	2.06335278603826
1.98002934646292	1.60747985062108	1.8624789932262	1.8405609097926	1.77766234446679
2.09397964131107	1.88133679604575	1.9984843649505	1.99449113981073	1.65626465099916
2.01348942188686	2.51880690711988	2.20181839609961	2.28469987733508	2.3458505018986
1.97236810885411	1.70557276654277	2.29490799732189	2.0892698798889	1.93755584161777
1.86279042670415	1.84043930860718	2.4700465418652	1.97676347508746	2.11892958172969
1.98270863051823	2.24093352001282	2.00028190313105	2.24566767339642	2.23711589605519
1.86819464810255	1.89526740168149	2.08920034255396	1.92668182329518	1.98680796460405
1.60378013775707	2.1956919303381	1.92132819471402	2.02943791872274	2.05248961084356
1.82494859743109	1.67106885596233	1.73714123424785	1.92527806212376	1.69277323907985
2.37733523606864	1.72762286014789	2.04840913263831	2.26680665280811	2.06721370886494
1.73324187651652	2.10144782804656	1.65328311067311	2.08550881332766	2.3197154203095
2.10664575436367	1.97740709376296	1.91517385478684	1.97501429500573	1.95519165422102
1.94383856262069	2.3468929036749	2.03364149239081	2.02663013158135	1.72452282360126
2.10113475948649	2.55711471155351	2.37026676659253	2.09927629764628	1.84528120299682
2.09707351726173	1.85938261895679	2.13444478978026	1.8300383570734	1.9826904330934
2.22235362892848	1.86767166953889	1.87001256778694	1.63137913543254	1.97795373383877
1.85017680111153	1.55343914800498	2.32659049354719	2.04901044895808	2.17119100316126
1.98997037980049	2.21005316118428	2.12909296740494	1.68409636592436	1.93802589352566
1.89618845998653	1.97822715291979	1.94839249470483	2.20150746293305	2.07202029605236
2.07112827800972	1.96507285091054	1.49353830249076	2.14109450766687	2.18283381664116
1.8759017911715	1.94508222225868	1.60048015131912	1.99084439092311	2.31557554117932
2.45403031730002	1.67694090832553	1.97120557172765	1.73224036324614	2.33239273153138
2.16651006786213	1.73465976919074	1.69960843998368	1.91695549332141	1.89437601002349
1.54624286992859	1.93839094002043	1.87098988662062	2.02966102009149	2.52929395704243
2.16685127887076	1.87124216446961	2.09006950291421	2.34822957360572	1.45956254940708
1.83352547915975	2.36191322784015	1.72989257269979	2.18863803951484	1.66268931115742
2.21259975055242	1.99732484193561	2.02052534628452	1.79264189718159	1.84065752739379
2.04887238795446	2.51944042435967	1.66280582044716	2.12756031644643	1.90447426668925
2.01446329664076	2.06065636273979	1.9516565723307	2.26067638329231	2.00192167254817
1.51106982573789	2.34401134512861	1.39129429361598	1.9271778978357	2.12864183344008
2.29390157998933	2.12677508940408	1.7548528985178	1.70360399705088	1.74436692210845
1.85039556794978	1.93320949205782	1.8670541582098	2.16622520757238	2.67346061282158
1.8719163808061	1.88361904315011	2.05910454091449	1.94463808120403	2.46158814104505
2.07008627126786	1.8619146351365	2.06751782658934	2.03885465176653	1.96908761212076
2.28723260781827	1.66783353559002	1.79251513746834	1.97628518879691	1.96515498503948
1.87406177211811	2.18771347759216	2.08911712718899	1.77926518024371	1.99460216996834
1.8621796130681	1.77461544962003	2.15460303398058	2.15883004721609	2.24125075975591
1.99516438089551	2.37251544667066	1.74955263362204	2.04509179176562	2.12225673079657
1.84819194554043	2.05576938629924	2.37120944430526	2.41418790806856	1.83448768392267
2.00326384694194	1.97364578433149	1.90904108642675	1.99438416960698	2.02193630946877
2.40101990753008	1.79934173612815	1.8834409348339	2.14083261660993	2.13471229578014
1.81978571818195	1.98541811248209	2.36286794544284	2.29824671205079	2.10449448066134
2.51454235140533	2.07608916544651	2.18966277092588	2.12335424942972	1.79931675280527
2.26230488937347	1.98323201635128	2.27792702910868	2.1440136331518	2.14021749549265
1.74913092080245	2.0609022030891	1.79036051716633	1.40602943829048	2.15833256613722
2.03695617237958	2.243384502656	2.05221013509125	1.88121806303757	2.052410985929
2.08637613181437	1.95639498147533	1.78561084425886	2.41346186458413	2.21642040424907
1.77554332048077	2.19238148521827	2.1577790319984	2.36602187026606	2.14267355727364
2.0079712651828	2.02772005689538	2.19865690015452	1.87333727344478	2.052868617863
2.05488076988923	1.89848117642452	2.06463609038339	2.15502143642563	2.10275348872692
1.89022485489431	1.58582925018179	1.93467109859788	2.02261870656659	1.85595278556622
1.94469338630551	1.95291130968972	2.01868101422227	2.31480733085794	1.72838510874208
1.97678869872548	1.57605109627718	2.32909094324459	2.08096571588397	1.74775911667035
2.06119932033807	1.75167221542141	2.26451796595211	1.8177401916768	1.94743476107111
1.71291381842867	1.59608917879576	1.99414720597693	2.30952006178523	1.67463376701279
2.17263803059024	2.39680030189454	2.43856401418876	2.09591215514793	2.06123527087647
2.19838855948752	1.70462599350862	2.2147775545666	1.83765420585037	1.96068481901414
1.95044099200438	1.94549510804484	2.19031671089549	1.80030264972736	2.3702189138369
2.08970307047171	1.90677388279096	2.21838757216451	1.74532463763201	1.67000003937942
1.91349751490506	1.99970895169562	2.06077424555973	2.10323907042772	2.2577817015603
2.02016703062896	1.9981185393371	2.15983454644181	1.77221032407574	1.82410235806656
2.13590175679332	2.19038328522514	2.06167337972586	2.2088428832503	2.10736059285876
2.09394752391097	1.76384972265042	1.8579294901603	1.89998368361212	1.83507376793432
1.84648822216395	2.23877947153566	2.31150357062394	2.18584061401923	1.87671022013993
2.05779798433107	2.06830325251151	1.9221081910409	1.75829606557137	2.16775110314356
1.73111364333582	1.68007009848965	2.02951187003792	2.44464436271793	1.74795742943781
1.74687534189652	2.16779056542221	2.26679183085339	2.02331407662912	1.96978009167006
2.06949013677458	1.9126571853086	1.83120542793456	1.90853100683715	1.84534514187596
2.06119142797241	2.1762806773311	1.74935259664947	2.08931474940429	1.69344840875891
1.95376254601639	1.99463750641411	2.30041515792851	2.45824341801372	2.31266025001129
1.9258026837688	1.97967666126564	1.93635605611818	1.72268066614332	2.14612016268534
1.91839536355528	2.66430961736292	2.00697403793044	2.09812729814854	1.98765450507375
2.22599998631542	2.19949968533743	1.92441032489664	2.26350752409712	2.09891197234747
2.17535418498713	2.46513378417855	2.10110165349843	1.54836187344872	1.88991114567694
1.979936452392	1.9134735512126	2.02623433946024	1.92763579840796	2.15366872185366
1.81998781861139	1.78953059372959	2.10649306266016	1.80717503067131	1.91709400551129
2.16225212411223	2.01579137567727	2.49186834171774	1.78236695158986	2.18676077125195
1.35927452635634	2.42813207054585	2.04178046151772	1.67953347065316	1.97131170076011
2.24749088978703	2.22065598597235	2.41408996481118	1.86969116566703	1.82613142645261
1.85021255618337	1.48250399020909	1.76453338330549	1.95292783400616	1.94053758738068
2.00614949451525	1.54435500037881	1.83196752491016	1.81046800785749	2.2916391990526
2.33516240209245	1.64144772224361	1.93552512749708	1.74275873884796	1.79068956921509
2.24252816871191	1.80548495522053	2.10262806791049	1.77232019866205	2.09013208559721
2.0552510863686	2.20509012283313	2.09133849714469	1.66628357127961	2.05724975712888
2.40075327036218	2.41048626101193	1.74931981136668	1.95947602384401	2.15795988606011
2.17518284266333	2.09970968068692	2.33323875867027	2.19363629524741	2.04867306805115
2.17381096319558	2.03654936690034	1.76987625053196	2.01896689216718	2.13186761207105
2.23693587189075	1.89221587181506	1.46338381463598	2.01399966554304	1.50209067233413
1.89413015550702	1.97863952933439	1.87957746419072	1.69755768885172	2.1564309195726
1.95215686629574	2.06880020788748	2.29188728105911	1.81711366675309	1.99803277555049
1.82459575343204	2.02663220880415	2.04931172535678	2.02914595664064	2.49329218946022
2.03916334479332	1.92191091647862	1.79035646300848	1.81951950583924	1.96659054858511
1.92950885518616	2.03794880170473	1.77717081551872	2.27219806158124	2.11292945043727
2.15749479534605	1.68524580892635	2.27183496783911	2.25643996322595	2.04708210426281
2.15361409383941	2.27128131986172	1.81515276241758	2.2927485254195	2.12772805613563
2.01532298419442	2.24904549349434	2.16745268487549	2.12930345924903	1.99687469878727
1.80804557474982	1.74697235830094	1.91614592118744	1.85950790185666	2.21061407848647
1.66155111545783	1.71494707790058	2.04435246938964	1.94968880043951	2.12217342925277
2.40884118190266	1.76740797884291	2.23520844146891	2.27608847097847	2.05850248738107
2.13471405463022	2.10030559953199	1.77640938655316	2.12436852453299	1.96646563377495
1.60487620665395	2.02655692672401	2.06955390323029	2.42119972699548	1.93177232233586
2.06022768820102	2.00095521495972	2.33760242299801	2.10667134323362	1.91316865157137
1.9447487717981	2.02121274943534	1.91729324673375	1.74915142953927	1.98878451025919
2.07071657041394	1.49653430160765	1.56936814786657	2.19759640411401	1.61255320765418
2.00624152198409	2.00039448749465	2.010565425573	2.04632861799428	1.87407470395491
1.85399251967098	1.73918232685485	1.86011267501472	1.96492227022276	1.79663441563252
1.61200080051585	2.02220385985896	2.11258724901686	1.82623187192692	1.99034178551183
1.95475982341381	2.30190676458805	2.06466909199552	1.71451707573479	2.03631298760492
1.87792647284498	2.01854346195361	2.12943823720846	1.49982151804693	2.08744563663251
1.81163031891767	1.9170191349719	2.16158221235592	1.87761161305665	2.15082283408795
2.08642551531707	1.98477285955483	1.39303970623439	2.19839238486045	1.85734779992256
2.3544597636403	1.7685805986299	1.93293636515308	2.21315638759797	1.93766810552312
1.95219004052723	1.78952612796424	2.37495865479341	2.11091460025683	1.8947000473024
2.19798635970548	2.30300368606366	1.83758935764006	1.60498563138238	2.0929197528408
1.94089297868909	2.08508103100829	1.77740420686368	2.27122153962737	2.24643683193942
2.22743341433625	1.73955313683006	2.04077982038484	2.12437069935768	1.97285423145131
2.30151858114161	1.78144894699337	1.86353159559493	2.11699519695307	2.08105995998863
1.87550591358142	1.86508577898089	1.91717570628395	1.9480081925103	1.69907446653567
1.90277419302857	1.6292706770517	1.8268200297224	1.56521463100649	1.48376400333569
1.6941439656142	2.12741340057344	1.89898546998585	2.0326670260453	1.68781092041622
2.06214021339482	2.39493662949198	1.81626473696532	1.84351929716669	2.16795133300911
2.04331818729022	2.40214632872251	2.15207923084152	2.09517921483132	1.89654605962526
2.41780230964942	1.69216109855208	2.06452466484897	2.05547077731532	2.00108677187231
2.17791879464786	2.24331540120181	2.06111818402533	1.89338416923568	1.7753926740732
2.32795298856551	2.13150562545608	2.1095259357208	1.79762731219413	1.67049256801803
2.7394662839271	2.4318939856595	2.19826246910097	2.06948521142539	1.83463786636088
1.84040725198542	2.54929414314684	2.06534079262466	1.7091646832812	2.28167762321085
2.18775377055985	1.88890775259549	1.95876564722482	2.05892067846803	2.07225925463933
1.76977556207678	2.04572088397349	1.70701898698666	2.02071135420742	2.00683461439881
1.73331611789239	2.03537273576846	1.98137110137861	2.15022710195593	1.89521378106864
1.68328891776519	1.79883302194885	2.07145259433991	2.00790304873087	1.87941626858992
2.15638386159824	1.69448932801634	2.05721526841141	2.05802092909754	1.6212664682455
1.96826215735933	1.85821188238285	1.22231375808666	2.24024084661001	2.12590383145169
2.27147702634541	2.01080119155677	2.00182229735778	1.55010364831589	2.23258841224205
2.00662673518738	2.18770107666384	1.92281394787091	1.77694207927833	2.19781720156619
2.0156013376564	2.16551146038009	1.93707989975986	1.72272931764331	2.3786294030786
2.3125249366183	1.76690264447083	2.05761453794332	2.17424240322139	1.63370393127309
2.43422237304474	1.67203165218223	1.98840136654941	2.64218706379181	1.89089135093998
1.75376112552464	2.09883255922152	2.02268250997982	2.31192617740763	1.92342582604078
1.94539227588607	2.10849501053247	1.9248901144518	1.83435112719475	2.07008714407374
2.15309672986066	1.90557951855534	2.16703704065335	2.01740730559939	2.02181322859903
2.01845250308473	2.40041870252209	2.54323037595725	1.5702843754961	1.66721578585595
2.12670371707517	1.97684306137416	2.17985086534104	2.48415963943408	1.71567492801132
1.99329931651046	2.41952520450737	1.75835223530316	1.78667490676761	2.12176011083896
2.15435673773498	2.16379616530899	2.12142231589274	1.82886353586389	2.30176636613491
2.14575638904473	1.85953604647572	1.82925735134079	2.06404791315882	1.87299666689014
1.77282182717284	2.04382610802032	1.61276784834471	2.4351845422105	2.31870974177785
2.21651917602645	1.89224887250266	1.86596683509797	2.28149480135891	2.14136301970931
2.00738837387783	2.25246213203873	2.01040979236801	2.08623054316351	2.13134791030195
1.92575093607101	1.97415157863678	2.07166835216797	2.14452191960759	1.92923830345172
1.98246832155382	1.72645024031236	1.88479358736979	1.92799524203468	2.12589285794337
1.85922058132276	2.15941196923325	1.97305343474304	1.78692911730382	1.85458633043982
2.31854153243437	1.81803395376809	1.77136576249395	2.02335427559133	2.07481686091108
2.48501051867015	2.27748511664546	1.72820220208878	1.99732837613876	1.66205115409003
2.03422745411987	2.29988732420068	2.17436445128265	1.78388297486613	2.10638517909117
2.05367905170865	1.96702264853472	2.23041273956379	2.17403143279215	2.01092863341241
2.2725684456164	2.06827215437609	1.69140876475733	2.16898684959431	2.16357805579377
2.45403204409484	1.89022295291737	2.04955558541784	2.13839599253196	1.98214274349596
1.9030799586917	1.72331402284089	2.24382483416933	1.75469191538755	1.88550500275874
2.38663310993426	1.93575168173309	2.39681870995261	2.06677917835861	2.01303221955946
2.55227240659516	2.10167754045247	2.19441578088147	1.81602462498578	2.35827074329903
1.95273442058683	1.72624132276493	2.37399888485614	2.30550495228162	2.05670552737859
1.90046126202601	1.55386737859475	2.09856670529538	2.26192135672161	1.88287226520312
1.65075636012154	1.94931840787302	1.89211089826828	1.94477888487733	2.05195489154758
2.03065835505251	1.7706378868441	2.28135747477274	2.13303734678652	1.9358159205111
2.08267682863382	2.14956331792729	1.67294478528271	1.96542560779462	2.06785857681234
2.4156008949247	1.69434015572412	2.0242015421078	2.20985266142037	2.15203483622289
1.77300253412429	2.10345535708286	2.07073022735615	1.63694844801578	1.9388819739746
2.2686865000484	1.78933284802178	1.92706282349206	1.74556691282495	2.16059077641845
1.88002397575529	1.8004591811724	2.12877794603834	1.41089387177984	1.9565091580468
2.08895304870456	2.01510359152346	2.17598849280053	1.74856368656786	1.95333731110121
1.90684758007194	2.08946557689663	1.86509522362496	2.12554214869402	2.22625393998003
1.70991926522687	2.12940359533396	2.20320889182608	2.35180394328737	1.98386466861829
